시도,시군구,시도코드,시군구코드,사용년월,전기사용량,가스사용량
충청남도,공주시,44,44150,202109,23933545.0,5801389.0
충청남도,공주시,44,44150,202110,21610762.0,7495409.0
충청남도,공주시,44,44150,202111,24030453.0,15068546.0
충청남도,공주시,44,44150,202112,27877205.0,22723838.0
충청남도,공주시,44,44150,202201,33073076.0,28398717.0
충청남도,공주시,44,44150,202202,32530233.0,26326107.0
충청남도,공주시,44,44150,202203,27114132.0,19790683.0
충청남도,공주시,44,44150,202204,24961578.0,13130804.0
충청남도,공주시,44,44150,202205,21201388.0,8498445.0
충청남도,공주시,44,44150,202206,21906268.0,7244436.0
충청남도,공주시,44,44150,202207,26150820.0,6559109.0
충청남도,공주시,44,44150,202208,28614092.0,6476560.0
충청남도,공주시,44,44150,202209,25137665.0,6190038.0
충청남도,공주시,44,44150,202210,23613487.0,8464261.0
충청남도,공주시,44,44150,202211,25345761.0,13992182.0
충청남도,공주시,44,44150,202212,29603045.0,26306113.0
충청남도,공주시,44,44150,202301,36753824.0,27571263.0
충청남도,공주시,44,44150,202302,34603150.0,22592045.0
충청남도,공주시,44,44150,202303,27181286.0,15453602.0
충청남도,공주시,44,44150,202304,25117294.0,10631948.0
충청남도,공주시,44,44150,202305,23761670.0,8548759.0
충청남도,공주시,44,44150,202306,24483548.0,7287382.0
충청남도,공주시,44,44150,202307,26877459.0,6514403.0
충청남도,공주시,44,44150,202308,31737627.0,6780540.0
충청남도,공주시,44,44150,202309,29716275.0,5877235.0
충청남도,공주시,44,44150,202310,24568917.0,7411711.0
충청남도,공주시,44,44150,202311,25921281.0,14100011.0
충청남도,공주시,44,44150,202312,30649437.0,21782258.0
충청남도,공주시,44,44150,202401,35690150.0,25914252.0
충청남도,공주시,44,44150,202402,34843399.0,23451374.0
충청남도,공주시,44,44150,202403,30196493.0,19551993.0
충청남도,공주시,44,44150,202404,27415491.0,11625979.0
충청남도,공주시,44,44150,202405,23991609.0,8117218.0
충청남도,공주시,44,44150,202406,25095962.0,7429736.0
충청남도,공주시,44,44150,202407,28263503.0,6696403.0
충청남도,공주시,44,44150,202408,34856954.0,6313588.0
충청남도,공주시,44,44150,202409,31813014.0,6226614.0
충청남도,공주시,44,44150,202410,26362263.0,6550512.0
충청남도,공주시,44,44150,202411,25309702.0,12070145.0
충청남도,공주시,44,44150,202412,30010157.0,23005993.0
충청남도,공주시,44,44150,202501,36066203.0,25297737.0
충청남도,공주시,44,44150,202502,36169231.0,27304590.0
충청남도,공주시,44,44150,202503,30578895.0,18513290.0
충청남도,공주시,44,44150,202504,27473057.0,12947592.0
충청남도,공주시,44,44150,202505,24203301.0,8964514.0
충청남도,공주시,44,44150,202506,24914896.0,7480059.0
충청남도,보령시,44,44180,202001,27199701.0,14500002.0
충청남도,보령시,44,44180,202002,26878219.0,16345799.0
충청남도,보령시,44,44180,202003,23447371.0,13044963.0
충청남도,보령시,44,44180,202004,21825964.0,11667668.0
충청남도,보령시,44,44180,202005,19736510.0,6778849.0
충청남도,보령시,44,44180,202006,19571399.0,4800468.0
충청남도,보령시,44,44180,202007,20708794.0,4341167.0
충청남도,보령시,44,44180,202008,24644417.0,4084407.0
충청남도,보령시,44,44180,202009,21691118.0,2164179.0
충청남도,보령시,44,44180,202010,17414501.0,3772906.0
충청남도,보령시,44,44180,202011,20882357.0,11145165.0
충청남도,보령시,44,44180,202012,23924445.0,18905713.0
충청남도,보령시,44,44180,202101,28568768.0,22713090.0
충청남도,보령시,44,44180,202102,27169721.0,19328312.0
충청남도,보령시,44,44180,202103,22336271.0,13741755.0
충청남도,보령시,44,44180,202104,21528505.0,10100394.0
충청남도,보령시,44,44180,202105,19347444.0,7088017.0
충청남도,보령시,44,44180,202106,20078068.0,5633409.0
충청남도,보령시,44,44180,202107,22799041.0,4601693.0
충청남도,보령시,44,44180,202108,27879562.0,4108329.0
충청남도,보령시,44,44180,202109,23026341.0,4263742.0
충청남도,보령시,44,44180,202110,20479477.0,6178563.0
충청남도,보령시,44,44180,202111,21462021.0,12449501.0
충청남도,보령시,44,44180,202112,24519348.0,19328833.0
충청남도,보령시,44,44180,202201,29345046.0,24964340.0
충청남도,보령시,44,44180,202202,29265036.0,24008160.0
충청남도,보령시,44,44180,202203,24451705.0,16878098.0
충청남도,보령시,44,44180,202204,22789706.0,12195018.0
충청남도,보령시,44,44180,202205,19660433.0,7281674.0
충청남도,보령시,44,44180,202206,20843568.0,5509133.0
충청남도,보령시,44,44180,202207,25309356.0,4795672.0
충청남도,보령시,44,44180,202208,29666762.0,4920099.0
충청남도,보령시,44,44180,202209,24605482.0,4696956.0
충청남도,보령시,44,44180,202210,23288539.0,7508796.0
충청남도,보령시,44,44180,202211,23953465.0,12144438.0
충청남도,보령시,44,44180,202212,27367542.0,22399849.0
충청남도,보령시,44,44180,202301,33351606.0,26346738.0
충청남도,보령시,44,44180,202302,32168047.0,23399907.0
충청남도,보령시,44,44180,202303,25892548.0,15457250.0
충청남도,보령시,44,44180,202304,24510128.0,11081128.0
충청남도,보령시,44,44180,202305,22841937.0,8098353.0
충청남도,보령시,44,44180,202306,24226460.0,5680219.0
충청남도,보령시,44,44180,202307,27640005.0,5181833.0
충청남도,보령시,44,44180,202308,33655153.0,5107646.0
충청남도,보령시,44,44180,202309,29741681.0,4437558.0
충청남도,보령시,44,44180,202310,24260941.0,6865915.0
충청남도,보령시,44,44180,202311,24962998.0,12736573.0
충청남도,보령시,44,44180,202312,28552841.0,20649053.0
충청남도,보령시,44,44180,202401,32980563.0,25823536.0
충청남도,보령시,44,44180,202402,32465242.0,23101359.0
충청남도,보령시,44,44180,202403,27913788.0,18658646.0
충청남도,보령시,44,44180,202404,26175163.0,11922010.0
충청남도,보령시,44,44180,202405,23346954.0,8153611.0
충청남도,보령시,44,44180,202406,24807620.0,5978741.0
충청남도,보령시,44,44180,202407,28514908.0,6022107.0
충청남도,보령시,44,44180,202408,37276771.0,5291824.0
충청남도,보령시,44,44180,202409,33023780.0,4774172.0
충청남도,보령시,44,44180,202410,28911640.0,6093910.0
충청남도,보령시,44,44180,202411,27332769.0,10980251.0
충청남도,보령시,44,44180,202412,30833407.0,21883449.0
충청남도,보령시,44,44180,202501,36435035.0,25227884.0
충청남도,보령시,44,44180,202502,36421419.0,27244962.0
충청남도,보령시,44,44180,202503,31536332.0,18347308.0
충청남도,보령시,44,44180,202504,29260729.0,13252019.0
충청남도,보령시,44,44180,202505,26556951.0,8837930.0
충청남도,보령시,44,44180,202506,27657357.0,6038223.0
충청남도,아산시,44,44200,202001,83647416.0,119715817.0
충청남도,아산시,44,44200,202002,81555706.0,109938521.0
충청남도,아산시,44,44200,202003,72198757.0,86408782.0
충청남도,아산시,44,44200,202004,69695961.0,69961244.0
충청남도,아산시,44,44200,202005,63532034.0,43143570.0
충청남도,아산시,44,44200,202006,66924800.0,33216667.0
충청남도,아산시,44,44200,202007,69921262.0,29309729.0
충청남도,아산시,44,44200,202008,77296220.0,27544575.0
충청남도,아산시,44,44200,202009,51328753.0,6223260.0
충청남도,아산시,44,44200,202010,43787389.0,9239487.0
충청남도,아산시,44,44200,202011,69008548.0,71038263.0
충청남도,아산시,44,44200,202012,78157516.0,115883612.0
충청남도,아산시,44,44200,202101,90447608.0,140670925.0
충청남도,아산시,44,44200,202102,85581298.0,114454869.0
충청남도,아산시,44,44200,202103,71909647.0,83517831.0
충청남도,아산시,44,44200,202104,69684497.0,62698943.0
충청남도,아산시,44,44200,202105,65102730.0,44596864.0
충청남도,아산시,44,44200,202106,69910676.0,36836314.0
충청남도,아산시,44,44200,202107,78479239.0,30641066.0
충청남도,아산시,44,44200,202108,93302876.0,26087499.0
충청남도,아산시,44,44200,202109,77297201.0,26326990.0
충청남도,아산시,44,44200,202110,68165002.0,38611249.0
충청남도,아산시,44,44200,202111,72154805.0,71651198.0
충청남도,아산시,44,44200,202112,80611917.0,112879116.0
충청남도,아산시,44,44200,202201,93346714.0,141785083.0
충청남도,아산시,44,44200,202202,90888304.0,134486024.0
충청남도,아산시,44,44200,202203,78473358.0,92550597.0
충청남도,아산시,44,44200,202204,74618049.0,66231678.0
충청남도,아산시,44,44200,202205,67446794.0,43689523.0
충청남도,아산시,44,44200,202206,71344775.0,34641245.0
충청남도,아산시,44,44200,202207,85664149.0,29990745.0
충청남도,아산시,44,44200,202208,95699586.0,28307662.0
충청남도,아산시,44,44200,202209,83433838.0,29353675.0
충청남도,아산시,44,44200,202210,77252321.0,42315734.0
충청남도,아산시,44,44200,202211,79758486.0,66433840.0
충청남도,아산시,44,44200,202212,90827036.0,128049890.0
충청남도,아산시,44,44200,202301,108157168.0,138021861.0
충청남도,아산시,44,44200,202302,102627202.0,121211050.0
충청남도,아산시,44,44200,202303,83017149.0,78935045.0
충청남도,아산시,44,44200,202304,80087078.0,58859425.0
충청남도,아산시,44,44200,202305,78952595.0,43942748.0
충청남도,아산시,44,44200,202306,84125783.0,35884353.0
충청남도,아산시,44,44200,202307,94484566.0,31845084.0
충청남도,아산시,44,44200,202308,110790950.0,28030142.0
충청남도,아산시,44,44200,202309,103620945.0,27025523.0
충청남도,아산시,44,44200,202310,83599103.0,41040854.0
충청남도,아산시,44,44200,202311,86723143.0,78415255.0
충청남도,아산시,44,44200,202312,97550387.0,126842669.0
충청남도,아산시,44,44200,202401,109485906.0,144984720.0
충청남도,아산시,44,44200,202402,107680717.0,133291441.0
충청남도,아산시,44,44200,202403,94896391.0,111469423.0
충청남도,아산시,44,44200,202404,89733468.0,66567917.0
충청남도,아산시,44,44200,202405,81834628.0,46562390.0
충청남도,아산시,44,44200,202406,88578515.0,40203708.0
충청남도,아산시,44,44200,202407,106109811.0,36240136.0
충청남도,아산시,44,44200,202408,131080788.0,30999542.0
충청남도,아산시,44,44200,202409,115106633.0,31622269.0
충청남도,아산시,44,44200,202410,104383755.0,38103625.0
충청남도,아산시,44,44200,202411,96429650.0,71096574.0
충청남도,아산시,44,44200,202412,107472693.0,138235883.0
충청남도,아산시,44,44200,202501,121587955.0,148705834.0
충청남도,아산시,44,44200,202502,121434856.0,158202445.0
충청남도,아산시,44,44200,202503,106727843.0,104661089.0
충청남도,아산시,44,44200,202504,101537922.0,79718444.0
충청남도,아산시,44,44200,202505,94519478.0,53276146.0
충청남도,아산시,44,44200,202506,101490159.0,43120641.0
충청남도,서산시,44,44210,202001,43363856.0,51561604.0
충청남도,서산시,44,44210,202002,43662845.0,48001560.0
충청남도,서산시,44,44210,202003,38988504.0,39055431.0
충청남도,서산시,44,44210,202004,37023994.0,35953102.0
충청남도,서산시,44,44210,202005,33812798.0,20758320.0
충청남도,서산시,44,44210,202006,34226241.0,14249194.0
충청남도,서산시,44,44210,202007,36451301.0,12746785.0
충청남도,서산시,44,44210,202008,40995201.0,11905867.0
충청남도,서산시,44,44210,202009,30201746.0,2360233.0
충청남도,서산시,44,44210,202010,25119315.0,2946121.0
충청남도,서산시,44,44210,202011,36737273.0,33874671.0
충청남도,서산시,44,44210,202012,41611895.0,59266591.0
충청남도,서산시,44,44210,202101,48663317.0,72432515.0
충청남도,서산시,44,44210,202102,47986793.0,60827033.0
충청남도,서산시,44,44210,202103,39800422.0,42343147.0
충청남도,서산시,44,44210,202104,38189119.0,31071404.0
충청남도,서산시,44,44210,202105,35968041.0,21805962.0
충청남도,서산시,44,44210,202106,37716634.0,15658326.0
충청남도,서산시,44,44210,202107,41103246.0,11514251.0
충청남도,서산시,44,44210,202108,48912283.0,9601257.0
충청남도,서산시,44,44210,202109,41669206.0,11280580.0
충청남도,서산시,44,44210,202110,36074851.0,17586594.0
충청남도,서산시,44,44210,202111,37571528.0,34872494.0
충청남도,서산시,44,44210,202112,41335862.0,53974226.0
충청남도,서산시,44,44210,202201,47864263.0,73578396.0
충청남도,서산시,44,44210,202202,47895994.0,71069863.0
충청남도,서산시,44,44210,202203,41952823.0,49441495.0
충청남도,서산시,44,44210,202204,39733081.0,33855792.0
충청남도,서산시,44,44210,202205,34721170.0,20007665.0
충청남도,서산시,44,44210,202206,36130070.0,14537325.0
충청남도,서산시,44,44210,202207,42500982.0,11400117.0
충청남도,서산시,44,44210,202208,47011650.0,10757832.0
충청남도,서산시,44,44210,202209,41282814.0,11518872.0
충청남도,서산시,44,44210,202210,42366093.0,19372659.0
충청남도,서산시,44,44210,202211,43243702.0,30428479.0
충청남도,서산시,44,44210,202212,49354592.0,64063818.0
충청남도,서산시,44,44210,202301,58996633.0,69643198.0
충청남도,서산시,44,44210,202302,56004749.0,62953771.0
충청남도,서산시,44,44210,202303,47815467.0,42187278.0
충청남도,서산시,44,44210,202304,44817614.0,28369966.0
충청남도,서산시,44,44210,202305,41456998.0,19752782.0
충청남도,서산시,44,44210,202306,43903688.0,14009730.0
충청남도,서산시,44,44210,202307,49097649.0,12100512.0
충청남도,서산시,44,44210,202308,57556651.0,10911786.0
충청남도,서산시,44,44210,202309,53238231.0,10326086.0
충청남도,서산시,44,44210,202310,43422470.0,17019497.0
충청남도,서산시,44,44210,202311,44592914.0,34823519.0
충청남도,서산시,44,44210,202312,51356961.0,59242124.0
충청남도,서산시,44,44210,202401,57846357.0,69813693.0
충청남도,서산시,44,44210,202402,57800729.0,63047606.0
충청남도,서산시,44,44210,202403,51426557.0,48916584.0
충청남도,서산시,44,44210,202404,47806779.0,28919570.0
충청남도,서산시,44,44210,202405,43077313.0,19416026.0
충청남도,서산시,44,44210,202406,45047664.0,15121799.0
충청남도,서산시,44,44210,202407,52259485.0,14509443.0
충청남도,서산시,44,44210,202408,63944606.0,12792953.0
충청남도,서산시,44,44210,202409,58402317.0,11924819.0
충청남도,서산시,44,44210,202410,47730718.0,15283447.0
충청남도,서산시,44,44210,202411,44192159.0,27789958.0
충청남도,서산시,44,44210,202412,49968727.0,59168935.0
충청남도,서산시,44,44210,202501,57936718.0,65526331.0
충청남도,서산시,44,44210,202502,57758116.0,78298847.0
충청남도,서산시,44,44210,202503,51349757.0,47176414.0
충청남도,서산시,44,44210,202504,47719023.0,35419607.0
충청남도,서산시,44,44210,202505,43116393.0,22414264.0
충청남도,서산시,44,44210,202506,45117843.0,15583916.0
충청남도,논산시,44,44230,202001,27432141.0,23978630.0
충청남도,논산시,44,44230,202002,27363624.0,22797196.0
충청남도,논산시,44,44230,202003,24030085.0,19657283.0
충청남도,논산시,44,44230,202004,22591076.0,16442911.0
충청남도,논산시,44,44230,202005,20154186.0,10130061.0
충청남도,논산시,44,44230,202006,20105189.0,7699819.0
충청남도,논산시,44,44230,202007,20643217.0,6799716.0
충청남도,논산시,44,44230,202008,22515585.0,6157923.0
충청남도,논산시,44,44230,202009,20210159.0,2927028.0
충청남도,논산시,44,44230,202010,16498102.0,4248208.0
충청남도,논산시,44,44230,202011,21702660.0,15593135.0
충청남도,논산시,44,44230,202012,24931097.0,25676616.0
충청남도,논산시,44,44230,202101,29856080.0,30639548.0
충청남도,논산시,44,44230,202102,28645381.0,25509474.0
충청남도,논산시,44,44230,202103,23426082.0,19299992.0
충청남도,논산시,44,44230,202104,22488954.0,13920283.0
충청남도,논산시,44,44230,202105,19993327.0,10169015.0
충청남도,논산시,44,44230,202106,21237596.0,8094251.0
충청남도,논산시,44,44230,202107,22956744.0,6980646.0
충청남도,논산시,44,44230,202108,27987255.0,6143755.0
충청남도,논산시,44,44230,202109,23166746.0,6004148.0
충청남도,논산시,44,44230,202110,21240058.0,8584926.0
충청남도,논산시,44,44230,202111,23152158.0,16474529.0
충청남도,논산시,44,44230,202112,26300041.0,24646142.0
충청남도,논산시,44,44230,202201,30599336.0,29686005.0
충청남도,논산시,44,44230,202202,30458330.0,28763352.0
충청남도,논산시,44,44230,202203,25965901.0,22300293.0
충청남도,논산시,44,44230,202204,24168812.0,15366875.0
충청남도,논산시,44,44230,202205,20845246.0,9778502.0
충청남도,논산시,44,44230,202206,21670288.0,7694127.0
충청남도,논산시,44,44230,202207,26180863.0,6928524.0
충청남도,논산시,44,44230,202208,28998540.0,6999067.0
충청남도,논산시,44,44230,202209,25395832.0,6779931.0
충청남도,논산시,44,44230,202210,24288361.0,9429932.0
충청남도,논산시,44,44230,202211,25377705.0,15419257.0
충청남도,논산시,44,44230,202212,28865533.0,27833124.0
충청남도,논산시,44,44230,202301,34870421.0,31699250.0
충청남도,논산시,44,44230,202302,33564306.0,27855582.0
충청남도,논산시,44,44230,202303,27351059.0,19463562.0
충청남도,논산시,44,44230,202304,25477417.0,14047069.0
충청남도,논산시,44,44230,202305,23852805.0,10711191.0
충청남도,논산시,44,44230,202306,24732729.0,7900266.0
충청남도,논산시,44,44230,202307,27314056.0,6957097.0
충청남도,논산시,44,44230,202308,31930214.0,6163481.0
충청남도,논산시,44,44230,202309,30177730.0,5503384.0
충청남도,논산시,44,44230,202310,24241938.0,8345418.0
충청남도,논산시,44,44230,202311,25098028.0,14736801.0
충청남도,논산시,44,44230,202312,29253040.0,23535193.0
충청남도,논산시,44,44230,202401,33442469.0,29430944.0
충청남도,논산시,44,44230,202402,33527309.0,26138907.0
충청남도,논산시,44,44230,202403,29210012.0,21855194.0
충청남도,논산시,44,44230,202404,27638931.0,13825856.0
충청남도,논산시,44,44230,202405,24040939.0,9338711.0
충청남도,논산시,44,44230,202406,24940092.0,7657793.0
충청남도,논산시,44,44230,202407,28299600.0,7114012.0
충청남도,논산시,44,44230,202408,34657247.0,5739785.0
충청남도,논산시,44,44230,202409,31173912.0,5623869.0
충청남도,논산시,44,44230,202410,24711565.0,7404577.0
충청남도,논산시,44,44230,202411,22813535.0,12874943.0
충청남도,논산시,44,44230,202412,26279623.0,25022244.0
충청남도,논산시,44,44230,202501,31503311.0,28560798.0
충청남도,논산시,44,44230,202502,31877267.0,29990133.0
충청남도,논산시,44,44230,202503,27210127.0,21507075.0
충청남도,논산시,44,44230,202504,25147175.0,15165121.0
충청남도,논산시,44,44230,202505,21915161.0,10275350.0
충청남도,논산시,44,44230,202506,22982595.0,7817050.0
충청남도,계룡시,44,44250,202001,10484599.0,25297823.0
충청남도,계룡시,44,44250,202002,10260571.0,27862667.0
충청남도,계룡시,44,44250,202003,9160856.0,23178334.0
충청남도,계룡시,44,44250,202004,9018178.0,18184566.0
충청남도,계룡시,44,44250,202005,8436046.0,13470082.0
충청남도,계룡시,44,44250,202006,8980726.0,7529273.0
충청남도,계룡시,44,44250,202007,9065939.0,5672202.0
충청남도,계룡시,44,44250,202008,10732161.0,5347520.0
충청남도,계룡시,44,44250,202009,6462177.0,3296458.0
충청남도,계룡시,44,44250,202010,6157699.0,3473685.0
충청남도,계룡시,44,44250,202011,9341487.0,11433377.0
충청남도,계룡시,44,44250,202012,10430659.0,17788771.0
충청남도,계룡시,44,44250,202101,11545294.0,30561044.0
충청남도,계룡시,44,44250,202102,10643154.0,24311102.0
충청남도,계룡시,44,44250,202103,9132518.0,24206835.0
충청남도,계룡시,44,44250,202104,9054661.0,18309302.0
충청남도,계룡시,44,44250,202105,8643324.0,11695390.0
충청남도,계룡시,44,44250,202106,9248153.0,7850130.0
충청남도,계룡시,44,44250,202107,10831275.0,5909307.0
충청남도,계룡시,44,44250,202108,12029648.0,4959351.0
충청남도,계룡시,44,44250,202109,9750406.0,5116064.0
충청남도,계룡시,44,44250,202110,9159561.0,5181246.0
충청남도,계룡시,44,44250,202111,9595793.0,10428233.0
충청남도,계룡시,44,44250,202112,10733680.0,18344755.0
충청남도,계룡시,44,44250,202201,12057219.0,27424679.0
충청남도,계룡시,44,44250,202202,11630843.0,31677802.0
충청남도,계룡시,44,44250,202203,9982661.0,26408659.0
충청남도,계룡시,44,44250,202204,9692447.0,19862873.0
충청남도,계룡시,44,44250,202205,9079007.0,10625989.0
충청남도,계룡시,44,44250,202206,9639796.0,7343236.0
충청남도,계룡시,44,44250,202207,11753907.0,5557802.0
충청남도,계룡시,44,44250,202208,12664928.0,4921457.0
충청남도,계룡시,44,44250,202209,10457767.0,5173744.0
충청남도,계룡시,44,44250,202210,9711218.0,5588187.0
충청남도,계룡시,44,44250,202211,10078771.0,10834869.0
충청남도,계룡시,44,44250,202212,11897228.0,18583151.0
충청남도,계룡시,44,44250,202301,12814696.0,32642176.0
충청남도,계룡시,44,44250,202302,12152315.0,32507022.0
충청남도,계룡시,44,44250,202303,9976277.0,23764697.0
충청남도,계룡시,44,44250,202304,9870786.0,16293424.0
충청남도,계룡시,44,44250,202305,9918412.0,11124094.0
충청남도,계룡시,44,44250,202306,10623558.0,7485234.0
충청남도,계룡시,44,44250,202307,11963361.0,6624697.0
충청남도,계룡시,44,44250,202308,14136306.0,5539490.0
충청남도,계룡시,44,44250,202309,11963297.0,5238221.0
충청남도,계룡시,44,44250,202310,10783277.0,4739207.0
충청남도,계룡시,44,44250,202311,11573317.0,19383836.0
충청남도,계룡시,44,44250,202312,12912377.0,17113866.0
충청남도,계룡시,44,44250,202401,14012131.0,23800538.0
충청남도,계룡시,44,44250,202402,13718027.0,33001163.0
충청남도,계룡시,44,44250,202403,12211959.0,22129365.0
충청남도,계룡시,44,44250,202404,11511453.0,21715799.0
충청남도,계룡시,44,44250,202405,10923597.0,10239595.0
충청남도,계룡시,44,44250,202406,11755077.0,8074420.0
충청남도,계룡시,44,44250,202407,13749901.0,6126880.0
충청남도,계룡시,44,44250,202408,17323686.0,4389754.0
충청남도,계룡시,44,44250,202409,14593529.0,7109082.0
충청남도,계룡시,44,44250,202410,11532474.0,5593483.0
충청남도,계룡시,44,44250,202411,11674038.0,7819767.0
충청남도,계룡시,44,44250,202412,12969961.0,17057482.0
충청남도,계룡시,44,44250,202501,14419479.0,30055486.0
충청남도,계룡시,44,44250,202502,14386307.0,32294852.0
충청남도,계룡시,44,44250,202503,12160991.0,30817749.0
충청남도,계룡시,44,44250,202504,11674394.0,20301719.0
충청남도,계룡시,44,44250,202505,10824241.0,12795270.0
충청남도,계룡시,44,44250,202506,11893421.0,8575336.0
충청남도,당진시,44,44270,202001,45769727.0,46832490.0
충청남도,당진시,44,44270,202002,45628175.0,47965350.0
충청남도,당진시,44,44270,202003,43250062.0,35699990.0
충청남도,당진시,44,44270,202004,42427612.0,31924766.0
충청남도,당진시,44,44270,202005,42048042.0,16896184.0
충청남도,당진시,44,44270,202006,40712435.0,12923929.0
충청남도,당진시,44,44270,202007,37898008.0,11296863.0
충청남도,당진시,44,44270,202008,43306079.0,10516474.0
충청남도,당진시,44,44270,202009,35964397.0,2795681.0
충청남도,당진시,44,44270,202010,35498814.0,8397845.0
충청남도,당진시,44,44270,202011,39516700.0,28159715.0
충청남도,당진시,44,44270,202012,43028341.0,47288452.0
충청남도,당진시,44,44270,202101,49190149.0,57846008.0
충청남도,당진시,44,44270,202102,49967348.0,47104975.0
충청남도,당진시,44,44270,202103,43841599.0,35089421.0
충청남도,당진시,44,44270,202104,42184045.0,24377032.0
충청남도,당진시,44,44270,202105,38953793.0,17518111.0
충청남도,당진시,44,44270,202106,40726461.0,13900520.0
충청남도,당진시,44,44270,202107,42202845.0,11322021.0
충청남도,당진시,44,44270,202108,47515603.0,9991948.0
충청남도,당진시,44,44270,202109,43114255.0,10682668.0
충청남도,당진시,44,44270,202110,49437767.0,15158888.0
충청남도,당진시,44,44270,202111,46089439.0,30535252.0
충청남도,당진시,44,44270,202112,46400859.0,46299789.0
충청남도,당진시,44,44270,202201,51993917.0,63075535.0
충청남도,당진시,44,44270,202202,50866537.0,58707889.0
충청남도,당진시,44,44270,202203,43896628.0,40138889.0
충청남도,당진시,44,44270,202204,43284167.0,28374247.0
충청남도,당진시,44,44270,202205,40332642.0,17263858.0
충청남도,당진시,44,44270,202206,39567269.0,13492632.0
충청남도,당진시,44,44270,202207,43726546.0,11686884.0
충청남도,당진시,44,44270,202208,46667449.0,11008185.0
충청남도,당진시,44,44270,202209,43882716.0,11257561.0
충청남도,당진시,44,44270,202210,41999818.0,17266708.0
충청남도,당진시,44,44270,202211,45012044.0,27463033.0
충청남도,당진시,44,44270,202212,46805670.0,55695579.0
충청남도,당진시,44,44270,202301,58141634.0,60903517.0
충청남도,당진시,44,44270,202302,55276523.0,53901293.0
충청남도,당진시,44,44270,202303,47486547.0,34875549.0
충청남도,당진시,44,44270,202304,48248626.0,24776490.0
충청남도,당진시,44,44270,202305,42413186.0,18800725.0
충청남도,당진시,44,44270,202306,44853307.0,13841165.0
충청남도,당진시,44,44270,202307,47774535.0,11983218.0
충청남도,당진시,44,44270,202308,53906688.0,10768483.0
충청남도,당진시,44,44270,202309,54462055.0,10856649.0
충청남도,당진시,44,44270,202310,48766545.0,15741909.0
충청남도,당진시,44,44270,202311,51023687.0,31672191.0
충청남도,당진시,44,44270,202312,53584910.0,53437051.0
충청남도,당진시,44,44270,202401,57475556.0,63347177.0
충청남도,당진시,44,44270,202402,57801893.0,55583072.0
충청남도,당진시,44,44270,202403,53771578.0,43756590.0
충청남도,당진시,44,44270,202404,54912729.0,26402618.0
충청남도,당진시,44,44270,202405,51989508.0,17969226.0
충청남도,당진시,44,44270,202406,50826446.0,14380540.0
충청남도,당진시,44,44270,202407,52275759.0,13358092.0
충청남도,당진시,44,44270,202408,63092899.0,10943020.0
충청남도,당진시,44,44270,202409,52378881.0,10887738.0
충청남도,당진시,44,44270,202410,47720560.0,13831365.0
충청남도,당진시,44,44270,202411,45743692.0,25359895.0
충청남도,당진시,44,44270,202412,48497486.0,52955548.0
충청남도,당진시,44,44270,202501,59129421.0,63533127.0
충청남도,당진시,44,44270,202502,60611465.0,66490129.0
충청남도,당진시,44,44270,202503,60193236.0,42455923.0
충청남도,당진시,44,44270,202504,64620827.0,30933826.0
충청남도,당진시,44,44270,202505,55641143.0,20199764.0
충청남도,당진시,44,44270,202506,56089654.0,15127969.0
충청남도,금산군,44,44710,202001,13181103.0,3970150.0
충청남도,금산군,44,44710,202002,12773548.0,4030756.0
충청남도,금산군,44,44710,202003,10879021.0,3072833.0
충청남도,금산군,44,44710,202004,9891202.0,2567259.0
충청남도,금산군,44,44710,202005,8562703.0,1424384.0
충청남도,금산군,44,44710,202006,8686062.0,1036101.0
충청남도,금산군,44,44710,202007,8755935.0,888210.0
충청남도,금산군,44,44710,202008,9712400.0,945569.0
충청남도,금산군,44,44710,202009,8962647.0,343317.0
충청남도,금산군,44,44710,202010,7670308.0,529435.0
충청남도,금산군,44,44710,202011,10037080.0,2899335.0
충청남도,금산군,44,44710,202012,11826396.0,4271500.0
충청남도,금산군,44,44710,202101,14350738.0,5155088.0
충청남도,금산군,44,44710,202102,13516485.0,4182437.0
충청남도,금산군,44,44710,202103,10800289.0,2982261.0
충청남도,금산군,44,44710,202104,9956648.0,2222497.0
충청남도,금산군,44,44710,202105,8573169.0,1485242.0
충청남도,금산군,44,44710,202106,8957833.0,1092620.0
충청남도,금산군,44,44710,202107,9630595.0,880549.0
충청남도,금산군,44,44710,202108,10823217.0,831792.0
충청남도,금산군,44,44710,202109,9281261.0,1015278.0
충청남도,금산군,44,44710,202110,8603447.0,1556210.0
충청남도,금산군,44,44710,202111,10568927.0,2923982.0
충청남도,금산군,44,44710,202112,12364576.0,4366688.0
충청남도,금산군,44,44710,202201,14639376.0,5244286.0
충청남도,금산군,44,44710,202202,14414489.0,4928829.0
충청남도,금산군,44,44710,202203,12012603.0,3525927.0
충청남도,금산군,44,44710,202204,10726954.0,2348956.0
충청남도,금산군,44,44710,202205,8874252.0,1432971.0
충청남도,금산군,44,44710,202206,9090745.0,1093502.0
충청남도,금산군,44,44710,202207,10397729.0,871438.0
충청남도,금산군,44,44710,202208,11290442.0,843873.0
충청남도,금산군,44,44710,202209,10010660.0,1022478.0
충청남도,금산군,44,44710,202210,9377001.0,1842076.0
충청남도,금산군,44,44710,202211,10716406.0,3131658.0
충청남도,금산군,44,44710,202212,12850970.0,5198510.0
충청남도,금산군,44,44710,202301,15705637.0,6257814.0
